order_id,customer_id,product_id,quantity,order_date
96575,2342,26,1,2024-11-07
96576,3632,54,5,2025-01-12
96577,4249,187,3,2024-10-16
96578,3322,104,2,2024-10-20
96579,3695,199,5,2025-10-26
96580,5301,106,1,2025-10-21
96581,9378,88,1,2025-04-02
96582,7029,178,1,2024-08-02
96583,8776,97,2,2024-08-19
96584,1650,131,1,2024-02-17
96585,3634,4,3,2025-05-31
96586,3871,182,3,2024-09-26
96587,578,109,3,2024-07-11
96588,7785,188,3,2025-08-03
96589,3360,168,4,2025-09-16
96590,1358,171,2,2025-05-29
96591,897,8,1,2024-11-09
96592,9007,49,3,2024-08-23
96593,7680,128,5,2025-08-14
96594,1789,26,5,2024-07-25
96595,6530,153,3,2023-12-04
96596,2930,83,2,2025-07-15
96597,4471,74,2,2025-10-02
96598,8845,144,2,2024-12-22
96599,5471,19,1,2024-08-19
96600,318,197,4,2025-02-14
96601,6574,66,1,2024-11-29
96602,9611,57,1,2023-12-20
96603,1089,19,2,2023-11-19
96604,3683,81,3,2024-07-26
96605,1323,99,1,2024-09-19
96606,6863,54,3,2024-08-29
96607,4917,189,5,2025-10-21
96608,7811,53,2,2024-01-17
96609,1937,138,1,2025-08-19
96610,8340,40,4,2025-08-10
96611,7840,98,2,2024-03-02
96612,4871,92,3,2025-10-01
96613,2775,42,3,2025-10-24
96614,7858,86,2,2024-05-14
96615,5192,55,3,2025-06-07
96616,5114,89,4,2025-10-25
96617,4318,7,4,2025-07-24
96618,649,93,5,2024-09-28
96619,1292,20,2,2024-04-08
96620,3107,13,1,2024-03-25
96621,3681,186,2,2023-11-23
96622,8061,150,5,2025-08-16
96623,6629,141,4,2024-06-09
96624,3053,15,4,2024-03-03
96625,1995,153,1,2024-12-02
96626,4052,21,1,2024-05-11
96627,7708,62,1,2025-03-30
96628,8962,68,3,2024-09-26
96629,9720,107,5,2025-04-05
96630,3252,119,4,2024-03-22
96631,8787,46,2,2025-02-09
96632,3433,108,2,2024-01-23
96633,9506,172,1,2024-09-20
96634,7593,139,5,2024-07-18
96635,5556,135,5,2025-09-26
96636,634,126,1,2024-08-07
96637,1112,100,5,2025-01-28
96638,6331,176,5,2025-08-29
96639,799,154,4,2025-10-28
96640,5285,116,3,2025-08-30
96641,7283,117,5,2024-06-03
96642,8094,7,1,2025-07-12
96643,9843,88,5,2025-10-04
96644,3210,170,5,2024-04-03
96645,6663,74,5,2025-01-11
96646,7714,139,4,2023-12-29
96647,4999,98,4,2024-02-10
96648,6616,147,2,2025-09-19
96649,7498,64,3,2025-01-04
96650,1149,10,1,2025-03-15
96651,9834,101,1,2024-05-22
96652,584,71,1,2024-02-26
96653,4617,109,5,2025-08-21
96654,7365,118,2,2023-12-15
96655,5405,109,1,2024-04-14
96656,9839,104,5,2025-08-28
96657,9298,157,3,2025-11-02
96658,1123,112,4,2024-10-29
96659,8276,108,3,2025-06-08
96660,8932,194,2,2024-03-04
96661,2151,35,1,2024-03-19
96662,8188,96,4,2024-06-09
96663,3787,59,1,2024-05-15
96664,3767,192,3,2024-02-17
96665,3660,129,5,2025-05-29
96666,2416,133,2,2024-05-18
96667,465,101,1,2023-11-12
96668,9298,154,1,2024-06-12
96669,2234,149,1,2024-12-17
96670,2123,111,4,2024-07-22
96671,6912,16,4,2024-08-01
96672,7907,70,5,2025-02-11
96673,3591,75,3,2024-11-12
96674,3609,107,5,2024-08-10
96675,6219,195,2,2024-04-20
96676,9706,28,5,2024-03-18
96677,4336,195,5,2024-02-11
96678,9009,2,4,2025-07-18
96679,7960,42,3,2024-10-20
96680,2652,125,2,2024-11-26
96681,4073,134,2,2024-03-21
96682,2083,49,5,2024-12-28
96683,167,143,4,2025-01-31
96684,6816,80,5,2025-02-10
96685,2045,47,5,2024-07-13
96686,883,2,4,2024-10-03
96687,9028,189,1,2024-09-07
96688,2032,90,2,2024-10-17
96689,1022,74,4,2024-02-06
96690,1851,37,1,2025-07-09
96691,4142,87,1,2025-02-14
96692,9430,69,2,2025-04-14
96693,1833,173,5,2025-09-13
96694,4412,122,5,2025-03-23
96695,8333,23,4,2024-11-13
96696,2780,37,2,2024-08-19
96697,3018,132,2,2025-02-18
96698,6258,186,1,2025-09-21
96699,2323,8,2,2024-04-02
96700,6940,74,3,2023-12-02
96701,4912,163,2,2025-08-31
96702,6653,83,1,2025-04-14
96703,631,35,3,2024-08-06
96704,7037,148,1,2024-11-16
96705,3833,22,3,2024-06-29
96706,2442,196,4,2025-08-16
96707,6656,90,5,2025-02-18
96708,1988,141,2,2024-02-14
96709,6137,163,4,2025-03-04
96710,4708,65,3,2024-08-12
96711,1888,155,1,2025-01-14
96712,8054,81,5,2023-12-27
96713,7498,70,4,2024-10-01
96714,4535,117,3,2024-08-11
96715,6641,6,3,2024-07-10
96716,7324,177,5,2025-03-18
96717,3172,12,5,2024-02-14
96718,8699,188,1,2025-10-27
96719,4472,121,3,2025-06-06
96720,115,76,2,2024-07-07
96721,2798,130,3,2025-09-30
96722,2879,165,2,2025-05-06
96723,9666,28,2,2025-04-23
96724,5417,99,5,2023-12-02
96725,1229,139,4,2024-01-07
96726,8605,43,4,2024-11-30
96727,2800,31,1,2025-09-28
96728,2906,113,2,2025-07-01
96729,4682,29,1,2024-10-04
96730,2805,18,2,2024-02-28
96731,3914,193,1,2024-12-15
96732,424,43,2,2024-04-08
96733,563,90,2,2025-07-30
96734,4005,145,1,2023-11-18
96735,5406,12,4,2024-09-21
96736,1504,63,4,2025-06-11
96737,5201,175,2,2025-06-22
96738,8189,81,1,2025-04-29
96739,7612,134,3,2025-10-31
96740,5653,152,2,2024-09-08
96741,5429,56,5,2025-05-17
96742,9926,99,5,2025-10-26
96743,1353,155,1,2025-01-27
96744,931,99,5,2024-08-26
96745,2105,144,2,2025-02-05
96746,9895,9,3,2023-11-19
96747,1159,123,5,2025-07-02
96748,4337,139,5,2024-11-13
96749,6708,146,2,2025-06-08
96750,5554,158,2,2025-01-19
96751,4797,88,3,2025-04-06
96752,1416,127,3,2025-03-12
96753,9337,146,3,2025-07-31
96754,6313,141,5,2025-06-12
96755,2938,59,3,2024-08-03
96756,6220,186,1,2025-01-11
96757,2473,168,2,2024-10-21
96758,6620,175,5,2024-02-05
96759,7143,160,4,2025-05-09
96760,7137,30,4,2024-05-03
96761,1034,183,4,2024-08-23
96762,125,118,4,2024-08-21
96763,4907,172,1,2025-10-16
96764,3385,5,5,2023-12-31
96765,9527,102,3,2024-04-21
96766,3356,33,4,2024-10-16
96767,4369,196,5,2025-09-01
96768,5189,99,4,2024-06-01
96769,6911,63,1,2024-02-05
96770,6436,4,2,2024-12-11
96771,8829,71,3,2024-11-26
96772,1825,15,4,2025-05-17
96773,5204,10,5,2024-04-04
96774,7154,146,2,2024-05-07
96775,2144,33,4,2025-01-30
96776,1188,191,2,2025-08-08
96777,8428,19,5,2025-09-20
96778,1655,160,5,2025-08-28
96779,7501,2,4,2024-09-06
96780,2887,184,1,2025-04-11
96781,8862,37,5,2024-08-14
96782,662,151,1,2024-06-02
96783,6067,31,5,2024-04-28
96784,8215,87,3,2025-10-22
96785,5434,85,5,2023-11-07
96786,2583,108,3,2024-02-13
96787,8933,19,1,2024-03-14
96788,5002,164,3,2025-04-24
96789,1949,39,1,2024-10-03
96790,36,75,4,2025-02-20
96791,4031,109,1,2024-07-16
96792,5802,136,5,2025-10-08
96793,4590,69,2,2024-08-09
96794,1570,100,4,2024-10-12
96795,6438,137,2,2024-08-28
96796,9439,183,3,2023-12-19
96797,8745,100,5,2024-05-29
96798,352,19,1,2024-04-28
96799,6441,4,2,2024-12-18
96800,5156,26,4,2024-06-14
96801,1306,89,2,2025-07-14
96802,4512,26,3,2024-01-24
96803,8221,95,1,2025-06-20
96804,3272,194,4,2025-10-19
96805,1246,95,1,2024-05-18
96806,9903,72,3,2024-04-01
96807,7957,114,1,2024-03-05
96808,3288,11,3,2025-04-29
96809,6587,78,5,2024-04-29
96810,1303,67,2,2025-01-31
96811,1709,154,3,2025-05-19
96812,3620,22,2,2023-11-18
96813,3323,44,2,2024-04-16
96814,8375,81,1,2024-08-30
96815,8486,16,5,2024-09-12
96816,6379,52,4,2024-07-07
96817,3965,81,3,2024-03-02
96818,276,24,2,2024-11-20
96819,553,195,3,2025-10-28
96820,4770,9,4,2024-06-11
96821,3198,55,4,2024-05-22
96822,6213,98,1,2024-04-14
96823,464,149,3,2024-09-30
96824,3214,119,1,2024-03-04
96825,8513,120,1,2024-05-23
96826,6238,41,5,2024-04-01
96827,6686,187,4,2025-02-11
96828,3030,71,3,2024-12-16
96829,1268,1,1,2024-05-07
96830,4385,53,2,2024-03-25
96831,2523,173,5,2025-10-01
96832,2399,104,2,2024-05-06
96833,2395,119,2,2024-06-26
96834,4175,98,1,2023-12-03
96835,4246,196,1,2025-09-24
96836,652,75,1,2024-07-17
96837,276,117,3,2024-10-02
96838,8041,13,2,2024-01-29
96839,1668,53,1,2025-04-09
96840,9768,141,3,2023-12-01
96841,4205,164,1,2025-01-17
96842,7935,96,4,2024-10-17
96843,5453,93,2,2024-05-10
96844,876,16,2,2023-11-25
96845,2106,99,4,2025-02-15
96846,1552,59,2,2024-02-17
96847,1866,171,5,2024-06-07
96848,1898,104,5,2025-01-22
96849,4910,110,4,2025-06-21
96850,7483,159,2,2025-09-30
96851,394,25,1,2025-06-06
96852,6200,80,3,2024-05-19
96853,90,133,1,2024-09-27
96854,5061,152,4,2025-01-10
96855,1407,99,4,2024-12-20
96856,9932,194,3,2024-07-08
96857,7954,88,4,2024-03-09
96858,2244,112,4,2024-01-28
96859,740,187,1,2025-10-31
96860,7400,34,4,2024-06-08
96861,7013,142,2,2025-09-29
96862,793,46,4,2025-06-25
96863,7934,187,2,2025-10-06
96864,6855,195,1,2025-03-20
96865,5772,74,3,2024-08-03
96866,4710,132,1,2024-12-27
96867,5065,35,3,2024-05-29
96868,4475,189,2,2024-06-10
96869,8202,154,2,2025-06-06
96870,5081,96,5,2024-11-08
96871,6457,89,5,2025-08-07
96872,2562,133,1,2023-11-12
96873,29,103,1,2025-05-28
96874,9301,22,1,2025-09-13
96875,6612,6,3,2024-08-24
96876,6205,191,4,2024-09-07
96877,1971,192,2,2025-10-08
96878,8958,43,4,2024-01-17
96879,5879,113,4,2025-07-14
96880,1656,142,2,2025-04-30
96881,1522,134,1,2025-04-18
96882,5635,4,1,2024-11-23
96883,6476,121,2,2025-01-02
96884,2352,40,4,2024-01-14
96885,966,96,3,2024-06-18
96886,3421,95,4,2025-05-24
96887,5341,30,5,2025-08-28
96888,9798,183,3,2024-04-16
96889,1844,8,5,2024-06-25
96890,4162,176,3,2024-05-03
96891,475,31,5,2024-08-07
96892,7756,81,1,2024-02-11
96893,5580,38,2,2024-04-29
96894,297,127,3,2025-04-01
96895,5415,180,2,2024-06-06
96896,7936,69,3,2025-01-20
96897,7962,111,3,2025-03-16
96898,4912,21,4,2025-10-22
96899,1691,167,4,2025-04-17
96900,8100,183,4,2024-01-01
96901,1663,69,2,2024-01-12
96902,7462,154,1,2025-04-29
96903,6056,149,3,2025-05-11
96904,9827,156,2,2025-04-17
96905,9435,36,5,2024-12-05
96906,7023,197,1,2024-02-06
96907,1830,128,2,2023-12-04
96908,7608,180,5,2023-12-21
96909,2144,40,4,2024-02-24
96910,3909,22,5,2024-03-09
96911,2894,141,3,2025-06-04
96912,8809,34,3,2024-07-08
96913,6535,145,1,2024-05-03
96914,9515,37,2,2024-05-31
96915,3017,132,5,2025-09-04
96916,2981,2,1,2024-08-25
96917,7382,182,4,2024-08-12
96918,6587,135,5,2023-11-16
96919,3219,57,2,2024-05-24
96920,1552,43,1,2024-10-30
96921,6929,36,1,2025-10-19
96922,4527,99,3,2024-10-03
96923,32,30,5,2025-08-21
96924,7514,17,5,2024-03-23
96925,9720,11,3,2025-06-27
96926,9064,96,5,2025-08-20
96927,2082,31,2,2025-07-17
96928,643,173,2,2024-09-12
96929,8712,189,1,2025-09-02
96930,2630,73,3,2024-09-18
96931,5323,183,1,2025-04-13
96932,1426,191,1,2025-08-24
96933,8666,165,1,2024-02-19
96934,7700,44,3,2025-10-27
96935,719,67,2,2025-01-14
96936,4325,158,3,2024-07-06
96937,9827,66,2,2024-12-11
96938,7494,140,1,2025-05-06
96939,914,161,3,2024-01-28
96940,6572,25,2,2025-09-28
96941,5402,178,2,2025-02-09
96942,5947,62,4,2025-03-24
96943,341,162,2,2023-11-28
96944,7272,18,4,2024-03-16
96945,9121,90,4,2024-07-22
96946,2455,176,1,2025-02-08
96947,6174,72,3,2025-07-20
96948,1352,198,5,2024-06-29
96949,4413,147,1,2024-11-02
96950,4093,1,3,2024-10-16
96951,7190,150,2,2024-01-14
96952,851,134,3,2025-05-24
96953,4665,137,4,2024-09-27
96954,9177,158,3,2024-12-16
96955,4591,25,1,2023-12-31
96956,7131,49,2,2025-05-24
96957,1189,156,2,2025-06-06
96958,2533,193,3,2024-05-11
96959,6001,91,2,2025-08-17
96960,2772,181,3,2024-02-17
96961,3482,94,5,2025-08-19
96962,4747,121,5,2024-06-24
96963,6214,96,3,2025-06-30
96964,9916,180,5,2024-01-18
96965,4626,72,5,2023-12-26
96966,9,28,3,2025-02-13
96967,4225,147,5,2025-05-28
96968,2211,47,5,2025-10-14
96969,8652,44,5,2025-10-02
96970,4876,172,4,2024-07-30
96971,8555,126,4,2025-10-28
96972,4350,66,2,2024-05-18
96973,6532,158,3,2024-03-07
96974,2846,7,5,2025-06-21
96975,4405,150,1,2024-08-23
96976,9197,74,5,2024-10-09
96977,9287,184,1,2024-03-17
96978,6719,103,3,2024-03-02
96979,5103,155,2,2025-03-23
96980,6399,12,4,2024-03-04
96981,6534,129,2,2025-01-13
96982,3453,34,3,2024-09-17
96983,8323,137,1,2024-01-08
96984,9338,147,4,2024-10-21
96985,9119,149,4,2024-03-31
96986,4122,177,3,2025-01-26
96987,5103,100,2,2025-03-04
96988,4464,166,5,2024-06-22
96989,3851,73,2,2024-01-10
96990,1555,44,1,2024-09-12
96991,7708,72,5,2025-11-03
96992,463,5,4,2025-07-22
96993,6335,181,2,2024-06-24
96994,2082,27,2,2025-02-26
96995,8794,73,3,2024-03-10
96996,4141,193,4,2025-02-13
96997,3303,68,3,2025-05-03
96998,2690,134,1,2025-01-21
96999,5215,182,3,2024-05-16
97000,1888,147,3,2025-07-29
97001,4015,174,4,2024-09-22
97002,1850,190,4,2025-09-05
97003,7439,110,2,2024-07-01
97004,1135,179,3,2024-05-01
97005,9204,101,5,2025-01-31
97006,9804,148,2,2023-12-14
97007,4004,195,2,2024-06-11
97008,5900,48,4,2024-11-18
97009,327,35,1,2025-09-12
97010,7380,148,5,2025-03-08
97011,5672,155,2,2024-01-13
97012,8276,66,3,2025-03-04
97013,9262,70,3,2024-12-03
97014,7321,38,3,2025-08-09
97015,3883,30,1,2025-01-20
97016,1103,50,3,2024-05-25
97017,9421,33,5,2025-06-04
97018,58,1,3,2024-11-13
97019,1195,96,3,2024-05-18
97020,8408,30,2,2024-06-06
97021,6690,147,3,2025-01-21
97022,4630,101,1,2025-06-24
97023,9661,64,2,2023-11-29
97024,7872,53,1,2025-11-02
97025,1611,12,3,2025-05-11
97026,4438,113,2,2025-05-01
97027,1375,51,3,2024-06-20
97028,1069,103,2,2024-03-29
97029,9359,133,3,2025-04-22
97030,4292,103,5,2024-01-02
97031,9072,171,1,2025-06-22
97032,8882,184,4,2023-11-11
97033,3755,115,2,2024-06-03
97034,8545,72,1,2024-07-18
97035,9089,81,1,2025-06-21
97036,3877,19,1,2024-09-01
97037,2327,161,1,2025-06-03
97038,6084,175,3,2024-03-16
97039,9,19,4,2025-04-04
97040,9590,136,4,2025-03-31
97041,7659,35,5,2024-08-10
97042,6519,34,5,2024-12-30
97043,327,88,3,2025-10-08
97044,7310,147,4,2025-06-27
97045,2606,123,2,2025-10-11
97046,4101,74,3,2023-11-26
97047,7553,26,4,2024-02-22
97048,9228,149,2,2024-10-10
97049,427,121,5,2025-08-08
97050,9880,189,1,2024-05-05
97051,5584,40,4,2025-03-16
97052,519,31,3,2024-06-29
97053,9933,77,3,2024-12-23
97054,3693,50,1,2025-04-09
97055,767,117,2,2024-06-10
97056,8926,63,2,2024-12-01
97057,435,16,3,2024-02-02
97058,3869,80,3,2024-02-28
97059,6136,133,3,2024-04-07
97060,9631,29,1,2024-04-30
97061,9173,89,1,2025-06-19
97062,3145,170,4,2025-03-08
97063,5148,174,4,2024-10-10
97064,1417,176,1,2024-08-23
97065,1561,70,1,2025-08-15
97066,4989,86,2,2024-09-06
97067,2650,23,1,2025-09-12
97068,3399,81,5,2024-08-29
97069,8665,16,1,2025-04-08
97070,5377,75,4,2024-08-11
97071,3013,142,4,2025-04-21
97072,7659,183,1,2025-08-24
97073,3727,125,3,2024-06-18
97074,6272,149,3,2025-03-11
97075,2067,185,2,2025-03-10
97076,7785,76,1,2025-08-31
97077,7660,13,1,2024-01-05
97078,7348,40,3,2025-10-03
97079,1128,182,2,2024-04-16
97080,6122,5,2,2024-06-28
97081,8846,184,4,2025-05-28
97082,1249,168,5,2024-04-08
97083,5648,93,2,2025-11-02
97084,7523,137,5,2025-02-17
97085,8525,155,2,2025-01-16
97086,7453,134,5,2023-11-26
97087,3717,184,1,2023-12-27
97088,8088,32,4,2025-01-14
97089,3168,2,2,2024-12-15
97090,6679,80,2,2024-04-27
97091,1045,124,5,2024-05-28
97092,4690,173,5,2024-05-11
97093,3275,179,2,2024-12-15
97094,1207,131,5,2025-10-26
97095,1915,196,4,2025-01-13
97096,3616,78,4,2025-10-16
97097,8723,195,3,2025-03-27
97098,7064,27,5,2025-03-15
97099,79,136,3,2025-05-01
97100,9694,195,4,2024-03-22
97101,9547,157,3,2025-05-07
97102,4085,44,2,2025-01-30
97103,9582,145,2,2025-08-15
97104,3267,182,2,2024-06-27
97105,88,7,5,2024-12-10
97106,7493,55,5,2024-10-16
97107,7085,86,1,2024-03-03
97108,8937,93,2,2024-04-01
97109,6042,95,3,2024-09-13
97110,4949,91,1,2024-05-19
97111,400,21,3,2025-10-29
97112,8122,30,2,2024-01-19
97113,1665,183,4,2024-05-29
97114,626,6,2,2023-12-18
97115,8006,98,3,2025-06-02
97116,2053,192,4,2024-01-21
97117,11,61,3,2025-08-10
97118,6249,69,4,2025-01-07
97119,7147,101,2,2025-08-05
97120,7263,140,2,2025-10-15
97121,8832,77,1,2024-06-19
97122,3783,199,2,2025-08-10
97123,8073,58,1,2024-12-07
97124,5000,162,2,2024-05-30
97125,7543,199,4,2024-06-06
97126,1700,167,3,2024-11-04
97127,7644,40,2,2024-12-20
97128,7256,67,4,2024-09-12
97129,1228,17,2,2024-05-12
97130,6234,64,4,2025-08-08
97131,5499,145,2,2023-11-24
97132,1265,25,2,2024-04-04
97133,1068,58,1,2025-04-21
97134,220,188,5,2025-06-12
97135,1755,7,3,2024-07-31
97136,9354,146,2,2024-10-27
97137,4913,122,2,2024-08-12
97138,8659,39,1,2025-11-02
97139,4107,141,3,2024-08-24
97140,7150,192,1,2025-09-01
97141,3876,56,2,2024-09-27
97142,8448,40,3,2025-02-07
97143,9525,187,2,2024-12-07
97144,1908,150,4,2025-10-02
97145,5132,19,5,2023-12-05
97146,6740,11,2,2024-12-08
97147,2070,81,4,2024-01-14
97148,6536,149,4,2024-09-24
97149,322,135,1,2025-07-24
97150,1585,43,3,2025-09-17
97151,426,166,3,2024-09-22
97152,1058,149,1,2025-08-16
97153,1128,86,1,2025-04-03
97154,4590,38,4,2024-09-29
97155,9276,100,5,2025-07-17
97156,2413,56,1,2024-02-14
97157,2171,99,4,2025-02-07
97158,3375,186,4,2025-03-19
97159,1950,21,2,2025-05-16
97160,2075,183,4,2025-10-05
97161,2762,55,1,2025-03-28
97162,2806,153,4,2025-01-31
97163,3976,20,1,2025-02-14
97164,2922,20,2,2024-08-09
97165,1564,189,2,2025-04-11
97166,4706,48,3,2025-07-09
97167,54,134,1,2024-07-19
97168,2259,124,1,2024-10-11
97169,724,100,2,2024-08-10
97170,1487,99,3,2024-02-29
97171,8289,27,4,2024-03-05
97172,8042,79,2,2025-03-13
97173,7636,182,1,2024-12-29
97174,3488,154,2,2025-02-28
97175,738,142,4,2025-06-01
97176,7343,200,4,2024-05-22
97177,4703,105,2,2024-06-29
97178,1515,161,4,2023-12-16
97179,4642,200,2,2024-09-07
97180,239,125,5,2025-10-08
97181,4454,192,3,2025-03-30
97182,5797,81,5,2023-12-19
97183,7729,141,5,2025-04-04
97184,6124,149,3,2025-08-21
97185,763,53,1,2024-08-25
97186,4143,107,4,2025-08-14
97187,729,9,5,2025-06-27
97188,9081,96,5,2025-06-16
97189,3215,191,4,2025-10-11
97190,7899,21,3,2025-07-05
97191,8255,43,1,2024-04-29
97192,2542,76,3,2025-03-25
97193,2154,5,1,2024-11-30
97194,9404,88,1,2024-06-16
97195,279,27,4,2024-02-26
97196,1101,50,5,2024-06-01
97197,3423,74,5,2024-03-12
97198,5146,200,2,2025-05-27
97199,2873,69,2,2024-09-29
97200,4998,72,5,2024-03-12
97201,5414,157,2,2024-01-18
97202,6457,69,1,2025-08-31
97203,2288,146,1,2024-05-30
97204,6112,45,1,2024-11-15
97205,4582,182,5,2025-02-28
97206,9685,120,1,2024-10-04
97207,4186,133,3,2025-10-02
97208,7131,16,2,2024-04-15
97209,4640,118,3,2024-10-04
97210,5244,106,3,2024-12-03
97211,2416,81,4,2024-01-23
97212,4976,188,4,2024-10-25
97213,1412,115,3,2024-06-08
97214,4502,20,2,2025-05-14
97215,6580,22,2,2024-08-21
97216,1060,61,2,2024-09-13
97217,5079,96,2,2025-05-03
97218,8533,188,1,2025-07-26
97219,668,5,1,2024-12-10
97220,6283,107,1,2024-02-21
97221,8265,110,5,2024-03-15
97222,611,192,4,2024-09-22
97223,4752,66,3,2025-02-25
97224,4932,43,1,2025-01-08
97225,8386,189,1,2024-11-08
97226,1089,62,1,2025-02-01
97227,5417,51,4,2024-11-14
97228,6868,13,4,2023-11-08
97229,1572,37,5,2024-06-08
97230,6390,157,3,2025-07-15
97231,8948,99,5,2025-08-28
97232,1864,73,1,2024-10-08
97233,1643,14,2,2024-07-21
97234,9950,117,4,2024-09-22
97235,3031,70,2,2025-04-16
97236,7621,141,1,2025-09-02
97237,9589,83,5,2025-03-02
97238,1670,199,1,2025-04-25
97239,2076,113,1,2024-12-19
97240,9774,10,1,2025-02-16
97241,9822,30,1,2025-10-20
97242,9521,190,2,2025-05-21
97243,5753,11,4,2024-01-24
97244,3558,57,4,2024-10-28
97245,9432,45,3,2024-02-04
97246,4099,52,1,2025-10-21
97247,3190,64,3,2024-03-12
97248,9313,140,2,2024-04-25
97249,4634,118,5,2025-09-02
97250,7822,41,1,2025-07-14
97251,2390,60,1,2024-01-22
97252,8861,175,5,2024-08-14
97253,1139,143,2,2025-05-08
97254,5654,140,4,2025-08-12
97255,9717,138,5,2025-09-14
97256,2517,71,5,2024-08-23
97257,7262,62,3,2024-10-30
97258,6903,18,5,2024-12-07
97259,5273,110,1,2025-05-19
97260,3395,164,4,2025-02-18
97261,3213,72,2,2024-03-09
97262,8697,162,1,2024-03-29
97263,9419,113,1,2024-01-03
97264,8834,65,4,2024-12-23
97265,8155,115,4,2025-03-28
97266,9129,78,1,2025-03-23
97267,323,20,2,2025-04-01
97268,3100,197,5,2025-07-21
97269,4271,36,2,2025-07-03
97270,1663,79,3,2025-03-19
97271,298,186,1,2024-05-15
97272,6022,53,1,2025-04-19
97273,8884,124,3,2024-05-22
97274,748,110,2,2024-11-20
97275,8822,87,1,2024-01-20
97276,2237,67,2,2025-04-08
97277,2773,152,1,2025-07-11
97278,7467,88,1,2023-12-23
97279,9364,128,1,2025-04-02
97280,3647,158,3,2023-11-17
97281,6403,4,5,2025-08-12
97282,4638,35,4,2025-11-03
97283,8658,180,3,2024-09-28
97284,6524,100,4,2024-10-15
97285,7898,158,2,2025-04-28
97286,6289,92,3,2025-03-24
97287,4801,180,5,2024-01-21
97288,7123,32,2,2025-03-27
97289,3884,183,1,2025-09-23
97290,5441,7,5,2023-11-18
97291,779,3,3,2025-05-08
97292,3676,155,3,2025-07-10
97293,4940,56,4,2024-12-06
97294,2759,80,4,2024-01-16
97295,9057,116,2,2024-02-10
97296,9854,181,3,2025-07-12
97297,6680,83,4,2024-04-06
97298,8954,183,2,2024-09-28
97299,3612,104,3,2025-07-12
97300,4284,141,1,2025-07-31
97301,577,6,2,2024-01-14
97302,3862,175,2,2025-01-24
97303,6454,119,3,2023-11-15
97304,6943,36,3,2025-03-20
97305,5486,195,2,2025-06-03
97306,2205,142,2,2024-01-02
97307,6389,37,2,2025-08-09
97308,7471,87,4,2024-07-06
97309,124,167,5,2024-05-05
97310,9032,74,5,2025-03-30
97311,5566,89,3,2025-06-30
97312,2335,101,5,2024-11-14
97313,1742,172,2,2024-09-28
97314,5461,69,4,2025-02-02
97315,117,154,5,2025-08-22
97316,1562,96,1,2024-05-25
97317,7290,47,3,2024-10-04
97318,7680,186,4,2024-12-14
97319,8265,23,2,2024-03-24
97320,6562,166,2,2023-12-20
97321,5488,51,3,2023-11-28
97322,3376,40,1,2024-09-23
97323,9522,48,2,2024-10-18
97324,1215,51,2,2024-05-30
97325,5216,60,1,2025-09-16
97326,408,84,5,2024-05-14
97327,2866,49,1,2023-11-10
97328,118,183,3,2025-06-29
97329,8434,41,4,2025-09-27
97330,8429,127,3,2025-01-19
97331,6779,37,5,2024-10-03
97332,4659,158,5,2024-08-25
97333,9807,36,1,2024-11-25
97334,3204,134,3,2024-08-21
97335,4303,48,2,2024-09-28
97336,2278,111,1,2024-01-02
97337,5893,100,3,2024-02-23
97338,2709,18,5,2023-12-12
97339,1771,52,1,2025-01-10
97340,3636,57,2,2024-06-03
97341,3390,189,4,2024-12-09
97342,9813,90,5,2025-03-24
97343,7770,44,4,2025-05-22
97344,4566,6,2,2024-03-11
97345,6121,116,1,2023-11-07
97346,233,59,4,2025-06-13
97347,7105,85,4,2023-12-01
97348,4962,143,3,2024-08-05
97349,1227,117,3,2025-04-21
97350,5595,161,1,2024-05-04
97351,7191,97,4,2024-09-13
97352,7037,51,3,2024-08-08
97353,9366,58,2,2025-02-09
97354,5905,126,4,2025-09-30
97355,8323,97,4,2024-08-04
97356,8045,133,4,2025-04-21
97357,3259,10,5,2024-11-30
97358,1699,72,4,2024-02-13
97359,8374,170,4,2024-02-18
97360,2845,36,4,2023-11-19
97361,4668,18,2,2025-08-29
97362,6978,160,2,2024-10-18
97363,6801,62,5,2024-08-16
97364,3522,139,1,2025-11-03
97365,3348,79,1,2024-05-10
97366,5237,198,1,2024-09-18
97367,2755,70,1,2024-02-02
97368,4832,130,3,2025-03-31
97369,7468,84,5,2025-08-20
97370,3449,61,5,2025-02-19
97371,8396,56,4,2024-05-07
97372,6711,84,1,2025-03-14
97373,9044,120,3,2025-04-10
97374,9127,79,1,2024-11-05
97375,9694,55,5,2024-05-19
97376,4137,9,4,2024-07-17
97377,82,134,5,2024-12-28
97378,1739,39,1,2025-04-13
97379,1996,167,5,2024-05-13
97380,1013,166,2,2025-04-25
97381,2490,72,1,2025-03-20
97382,2419,94,4,2025-02-28
97383,3358,190,1,2024-12-28
97384,9123,95,5,2024-08-25
97385,6821,188,1,2025-02-14
97386,5183,121,5,2023-11-12
97387,2416,161,5,2025-04-15
97388,4062,41,2,2025-10-25
97389,3108,22,4,2025-04-03
97390,9043,101,5,2024-07-03
97391,4186,123,2,2024-08-01
97392,3432,135,1,2025-05-12
97393,5194,198,2,2023-12-26
97394,7324,5,1,2024-08-04
97395,2127,48,5,2025-02-07
97396,1804,121,5,2023-11-26
97397,8108,26,1,2025-05-16
97398,6871,75,2,2024-06-13
97399,8460,6,3,2024-05-28
97400,8791,188,2,2025-10-23
